IdValeSalida,IdProducto,PrecioCosto,Pventa,Cantidad,Saldo,idvalearea
7504,64,0,0,1,,1
7505,210,0,1500,1,,1
7505,203,0,1150,1,,1
7507,217,0,1600,1,,1
7507,48,0,600,1,,1
7508,159,0,700,1,,1
7509,210,0,0,1,,1
7510,119,0,1500,1,,1
7510,211,0,650,1,,1
7510,204,0,800,1,,1
7510,204,0,800,1,,1
7511,208,0,1150,1,,1
7511,216,0,1600,1,,1
7511,221,0,600,1,,1
7511,195,0,1600,1,,1
7512,64,0,1300,1,,1
7513,119,0,1500,1,,1
7513,204,0,800,1,,1
7514,101,0,600,1,,1
7514,119,0,1500,1,,1
7515,55,0,1700,1,,1
7515,212,0,700,1,,1
7515,206,0,700,1,,1
7516,221,0,600,1,,1
7516,115,0,600,1,,1
7516,119,0,1500,1,,1
7517,221,0,600,1,,1
7518,221,0,600,1,,1
7519,101,0,0,1,,1
7519,101,0,0,1,,1
7519,115,0,0,1,,1
7519,214,0,0,1,,1
7519,214,0,0,1,,1
7519,205,0,0,1,,1
7519,205,0,0,1,,1
7519,205,0,0,1,,1
7519,153,0,0,1,,1
7519,153,0,0,1,,1
7519,204,0,0,1,,1
7519,204,0,0,1,,1
7519,64,0,0,1,,1
7519,64,0,0,1,,1
7519,64,0,0,1,,1
7520,217,0,1600,1,,1
7521,206,0,700,1,,1
7522,119,0,1500,1,,1
7522,203,0,1150,1,,1
7523,142,0,600,1,,1
7524,210,0,1500,1,,1
7525,119,0,1500,1,,1
7526,64,0,1300,1,,1
7527,221,0,600,1,,1
7528,205,0,650,1,,1
7529,64,0,1300,1,,1
7530,142,0,600,1,,1
7531,221,0,600,1,,1
7532,115,0,600,1,,1
7533,205,0,650,1,,1
7534,204,0,0,1,,1
7534,204,0,0,1,,1
7534,204,0,0,1,,1
7534,204,0,0,1,,1
7534,205,0,0,1,,1
7534,205,0,0,1,,1
7534,205,0,0,1,,1
7534,205,0,0,1,,1
7534,205,0,0,1,,1
7534,204,0,0,1,,1
7535,221,0,600,1,,1
7536,204,0,800,1,,1
7536,204,0,800,1,,1
7536,208,0,1150,1,,1
7537,64,0,1300,1,,1
7538,195,0,1600,1,,1
7539,55,0,1700,1,,1
7539,212,0,700,1,,1
7540,205,0,650,1,,1
7541,119,0,1500,1,,1
7542,4,0,1150,1,,1
7543,55,0,1700,1,,1
7543,101,0,600,1,,1
7543,159,0,700,1,,1
7543,159,0,700,1,,1
7544,159,0,700,1,,1
7545,64,0,1300,1,,1
7546,101,0,600,1,,1
7546,221,0,600,1,,1
7547,214,0,1150,1,,1
7547,214,0,1150,1,,1
7547,52,0,650,1,,1
7547,204,0,800,1,,1
7548,216,0,1600,1,,1
7549,64,0,0,1,,1
7549,64,0,0,1,,1
7549,64,0,0,1,,1
7549,217,0,0,1,,1
7550,64,0,1300,1,,1
7550,64,0,1300,1,,1
7550,101,0,600,1,,1
7550,195,0,1600,1,,1
7550,208,0,1150,1,,1
7551,159,0,700,1,,1
7552,206,0,700,1,,1
7553,55,0,1700,1,,1
7553,55,0,1700,1,,1
7553,203,0,1150,1,,1
7553,203,0,1150,1,,1
7554,203,0,1150,1,,1
7554,203,0,1150,1,,1
7554,119,0,1500,1,,1
7554,206,0,700,1,,1
7554,221,0,600,1,,1
7554,221,0,600,1,,1
7554,214,0,1150,1,,1
7554,55,0,1700,1,,1
7554,221,0,600,1,,1
7555,203,0,1150,1,,1
7555,204,0,800,1,,1
7556,119,0,1500,1,,1
7557,55,0,1700,1,,1
7557,55,0,1700,1,,1
7557,119,0,1500,1,,1
7557,64,0,1300,1,,1
7557,64,0,1300,1,,1
7557,64,0,1300,1,,1
7557,205,0,650,1,,1
7557,205,0,650,1,,1
7558,220,0,850,1,,1
7558,204,0,800,1,,1
7559,55,0,1700,1,,1
7559,64,0,1300,1,,1
7559,205,0,650,1,,1
7560,205,0,0,1,,1
7560,205,0,0,1,,1
7560,205,0,0,1,,1
7560,205,0,0,1,,1
7560,64,0,0,1,,1
7560,64,0,0,1,,1
7561,64,0,1300,1,,1
7561,64,0,1300,1,,1
7561,64,0,1300,1,,1
7561,217,0,1600,1,,1
7562,119,0,1500,1,,1
7562,203,0,1150,1,,1
7562,208,0,1150,1,,1
7563,115,0,600,1,,1
7564,205,0,650,1,,1
7565,64,0,0,1,,1
7566,64,0,1300,1,,1
7567,64,0,1300,1,,1
7567,55,0,1700,1,,1
7568,214,0,1150,1,,1
7568,64,0,1300,1,,1
7569,203,0,1150,1,,1
7571,73,260,700,1,,1
7571,204,0,800,1,,1
7571,204,0,800,1,,1
7572,64,0,1300,1,,1
7573,204,0,800,1,,1
7574,221,0,600,1,,1
7575,55,0,0,1,,1
7575,64,0,0,1,,1
7575,64,0,0,1,,1
7575,64,0,0,1,,1
7575,204,0,0,1,,1
7576,64,0,1300,1,,1
7577,159,0,700,1,,1
7577,217,0,1600,1,,1
7578,115,0,600,1,,1
7578,119,0,1500,1,,1
7579,119,0,1500,1,,1
7579,196,0,1600,1,,1
7580,4,0,1150,1,,1
7581,203,0,1150,1,,1
7581,119,0,1500,1,,1
7582,204,0,800,1,,1
7583,221,0,600,1,,1
7583,204,0,800,1,,1
7584,214,0,1150,1,,1
7585,64,0,1300,1,,1
7585,204,0,800,1,,1
7585,4,0,1150,1,,1
7585,204,0,800,1,,1
7585,64,0,1300,1,,1
7585,204,0,800,1,,1
7586,64,0,1300,1,,1
7586,55,0,1700,1,,1
7587,55,0,1700,1,,1
7587,64,0,1300,1,,1
7588,159,0,700,1,,1
7589,205,0,650,1,,1
7590,52,0,650,1,,1
7590,203,0,1150,1,,1
7591,64,0,1300,1,,1
7592,205,0,0,1,,1
7592,205,0,0,1,,1
7592,101,0,0,1,,1
7592,101,0,0,1,,1
7592,64,0,0,1,,1
7592,64,0,0,1,,1
7593,221,0,600,1,,1
7594,204,0,800,1,,1
7595,203,0,1150,1,,1
7595,196,0,1600,1,,1
7596,64,0,1300,1,,1
7596,213,0,100,1,,1
7596,159,0,700,1,,1
7596,137,0,50,1,,1
7597,210,0,1750,1,,1
7597,210,0,1750,1,,1
7597,210,0,1750,1,,1
7597,211,0,650,1,,1
7597,10,0,650,1,,1
7597,137,0,50,1,,1
7597,119,0,1500,1,,1
7597,119,0,1500,1,,1
7597,119,0,1500,1,,1
7597,119,0,1500,1,,1
7597,137,0,50,1,,1
7598,64,0,1300,1,,1
7598,204,0,800,1,,1
7599,217,0,1600,1,,1
7600,196,0,0,1,,1
7601,210,0,1750,1,,1
7601,217,0,1600,1,,1
7601,64,0,1300,1,,1
7601,64,0,1300,1,,1
7602,64,0,1300,1,,1
7603,195,0,1600,1,,1
7603,221,0,600,1,,1
7604,210,0,1750,1,,1
7605,210,0,1750,1,,1
7605,206,0,700,1,,1
7605,208,0,1150,1,,1
7606,210,0,1750,1,,1
7606,196,0,1600,1,,1
7607,210,0,1750,1,,1
7607,210,0,1750,1,,1
7607,210,0,1750,1,,1
7608,210,0,1750,1,,1
7609,221,0,600,1,,1
7610,64,0,0,1,,1
7610,210,0,0,1,,1
7611,206,0,700,1,,1
7612,64,0,1300,1,,1
7612,221,0,600,1,,1
7613,220,0,850,1,,1
7613,159,0,700,1,,1
7614,206,0,700,1,,1
7614,206,0,700,1,,1
7614,137,0,50,1,,1
7615,159,0,700,1,,1
7615,55,0,1700,1,,1
7616,119,0,1500,1,,1
7617,115,0,600,1,,1
7617,64,0,1300,1,,1
7617,204,0,800,1,,1
7617,221,0,600,1,,1
7618,131,0,600,1,,1
7619,221,0,0,1,,1
7619,210,0,0,1,,1
7620,203,0,1150,1,,1
7620,210,0,1750,1,,1
7620,210,0,1750,1,,1
7621,119,0,1500,1,,1
7621,211,0,650,1,,1
7622,64,0,1300,1,,1
7622,64,0,1300,1,,1
7623,203,0,1150,1,,1
7623,203,0,1150,1,,1
7623,221,0,600,1,,1
7624,211,0,650,1,,1
7624,119,0,1500,1,,1
7625,203,0,1150,1,,1
7625,220,0,850,1,,1
7626,64,0,1300,1,,1
7627,64,0,0,1,,1
7627,64,0,0,1,,1
7627,221,0,0,1,,1
7628,221,0,600,1,,1
7629,48,0,600,1,,1
7629,4,0,1150,1,,1
7630,203,0,1150,1,,1
7630,213,0,100,1,,1
7631,204,0,800,1,,1
7631,64,0,1300,1,,1
7632,210,0,1750,1,,1
7633,64,0,1300,1,,1
7634,64,0,1300,1,,1
7634,213,0,100,1,,1
7635,64,0,1300,1,,1
7635,64,0,1300,1,,1
7635,195,0,1600,1,,1
7635,196,0,1600,1,,1
7635,208,0,1150,1,,1
7635,208,0,1150,1,,1
7635,221,0,600,1,,1
7635,137,0,50,1,,1
7635,137,0,50,1,,1
7636,64,0,1300,1,,1
7637,55,0,1700,1,,1
7637,64,0,1300,1,,1
7638,64,0,1300,1,,1
7638,53,0,1500,1,,1
7639,119,0,1500,1,,1
7639,203,0,1150,1,,1
7639,203,0,1150,1,,1
7640,115,0,0,1,,1
7640,101,0,0,1,,1
7640,101,0,0,1,,1
7641,203,0,1150,1,,1
7642,203,0,1150,1,,1
7642,203,0,1150,1,,1
7642,206,0,950,1,,1
7642,206,0,950,1,,1
7642,206,0,950,1,,1
7642,223,0,950,1,,1
7642,137,0,50,1,,1
7643,64,0,1300,1,,1
7644,64,0,0,1,,1
7645,220,0,850,1,,1
7645,119,0,1500,1,,1
7646,4,0,1150,1,,1
7646,4,0,1150,1,,1
7646,4,0,1150,1,,1
7647,214,0,1150,1,,1
7647,196,0,1600,1,,1
7647,64,0,1300,1,,1
7647,64,0,1300,1,,1
7647,137,0,50,1,,1
7648,119,0,1500,1,,1
7649,221,0,600,1,,1
7650,131,0,600,1,,1
7650,216,0,1600,1,,1
7651,203,0,1150,1,,1
7652,64,0,1300,1,,1
7652,205,0,650,1,,1
7652,101,0,600,1,,1
7652,115,0,600,1,,1
7652,4,0,1150,1,,1
7652,4,0,1150,1,,1
7653,203,0,1150,1,,1
7653,220,0,850,1,,1
7653,220,0,850,1,,1
7653,64,0,1300,1,,1
7654,152,0,900,1,,1
7655,64,0,0,1,,1
7656,4,0,1150,1,,1
7657,48,0,600,1,,1
7658,206,0,950,1,,1
7659,4,0,1150,1,,1
7660,50,0,600,1,,1
7660,64,0,1300,1,,1
7660,64,0,1300,1,,1
7660,196,0,1600,1,,1
7660,196,0,1600,1,,1
7660,205,0,650,1,,1
7660,208,0,1150,1,,1
7660,135,0,500,1,,1
7661,203,0,1150,1,,1
7662,220,0,850,1,,1
7662,119,0,1500,1,,1
7662,5,182,700,1,,1
7663,50,0,600,1,,1
7663,115,0,600,1,,1
7663,218,0,1600,1,,1
7664,64,0,1300,1,,1
7664,64,0,1300,1,,1
7665,50,0,600,1,,1
7665,217,0,1600,1,,1
7666,204,0,0,1,,1
7666,204,0,0,1,,1
7666,204,0,0,1,,1
7666,64,0,0,1,,1
7666,64,0,0,1,,1
7666,64,0,0,1,,1
7667,55,0,1700,1,,1
7667,64,0,1300,1,,1
7667,205,0,650,1,,1
7667,55,0,1700,1,,1
7668,204,0,800,1,,1
7669,55,0,1700,1,,1
7669,204,0,800,1,,1
7670,203,0,1150,1,,1
7670,203,0,1150,1,,1
7671,205,0,650,1,,1
7671,50,0,600,1,,1
7672,203,0,1150,1,,1
7673,55,0,1700,1,,1
7673,50,0,600,1,,1
7674,48,0,600,1,,1
7675,203,0,1150,1,,1
7675,53,0,1500,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7676,204,0,0,1,,1
7677,64,0,1300,1,,1
7678,220,0,850,1,,1
7678,223,0,950,1,,1
7679,50,0,600,1,,1
7680,64,0,1300,1,,1
7681,64,0,1300,1,,1
7681,220,0,850,1,,1
7682,55,0,1700,1,,1
7682,119,0,1500,1,,1
7682,115,0,600,1,,1
7682,189,0,750,1,,1
7682,189,0,750,1,,1
7682,189,0,750,1,,1
7683,223,0,950,1,,1
7684,216,0,1600,1,,1
7685,203,0,1150,1,,1
7686,203,0,1150,1,,1
7686,203,0,1150,1,,1
7686,205,0,650,1,,1
7687,205,0,650,1,,1
7687,131,0,600,1,,1
7687,205,0,650,1,,1
7688,64,0,0,1,,1
7688,64,0,0,1,,1
7689,222,0,900,1,,1
7689,152,0,900,1,,1
7690,115,0,600,1,,1
7691,64,0,1300,1,,1
7691,48,0,600,1,,1
7692,223,0,950,1,,1
7693,64,0,1300,1,,1
7694,64,0,1300,1,,1
7694,64,0,1300,1,,1
7694,213,0,100,1,,1
7695,55,0,1700,1,,1
7695,50,0,600,1,,1
7695,208,0,1150,1,,1
7695,101,0,600,1,,1
7696,204,0,800,1,,1
7697,64,0,1300,1,,1
7698,220,0,850,1,,1
7699,208,0,1150,1,,1
7699,55,0,1700,1,,1
7699,115,0,600,1,,1
7699,208,0,1150,1,,1
7700,48,0,600,1,,1
7701,204,0,800,1,,1
7701,64,0,1300,1,,1
7702,205,0,650,1,,1
7703,208,0,1150,1,,1
7703,204,0,800,1,,1
7704,195,0,1600,1,,1
7705,64,0,0,1,,1
7705,204,0,0,1,,1
7705,204,0,0,1,,1
7705,204,0,0,1,,1
7705,204,0,0,1,,1
7706,131,0,600,1,,1
7707,195,0,1600,1,,1
7708,208,0,1150,1,,1
7708,208,0,1150,1,,1
7709,119,0,1500,1,,1
7710,64,0,1300,1,,1
7710,55,0,1700,1,,1
7710,204,0,800,1,,1
7710,204,0,800,1,,1
7711,64,0,1300,1,,1
7711,55,0,1700,1,,1
7711,205,0,650,1,,1
7711,204,0,800,1,,1
7712,55,0,1700,1,,1
7712,115,0,600,1,,1
7713,131,0,600,1,,1
7714,214,0,1150,1,,1
7714,64,0,1300,1,,1
7715,203,0,1150,1,,1
7715,217,0,1600,1,,1
7716,203,0,1150,1,,1
7716,204,0,800,1,,1
7717,207,0,1000,1,,1
7718,64,0,1300,1,,1
7719,50,0,600,1,,1
7720,205,0,650,1,,1
7721,10,0,650,1,,1
7721,55,0,1700,1,,1
7721,223,0,950,1,,1
7722,101,0,600,1,,1
7722,119,0,1500,1,,1
7723,119,0,1500,1,,1
7724,206,0,950,1,,1
7724,206,0,950,1,,1
7724,206,0,950,1,,1
7724,64,0,1300,1,,1
7724,64,0,1300,1,,1
7724,64,0,1300,1,,1
7724,115,0,600,1,,1
7725,119,0,1500,1,,1
7726,101,0,600,1,,1
7726,55,0,1700,1,,1
7726,50,0,600,1,,1
7726,204,0,800,1,,1
7727,205,0,650,1,,1
7728,131,0,600,1,,1
7729,50,0,600,1,,1
7730,64,0,1300,1,,1
7730,203,0,1150,1,,1
7730,204,0,800,1,,1
7732,218,0,1600,1,,1
7732,101,0,600,1,,1
7733,205,0,650,1,,1
7734,203,0,0,1,,1
7734,216,0,0,1,,1
7735,119,0,1500,1,,1
7735,101,0,600,1,,1
7736,64,0,1300,1,,1
7737,64,0,0,1,,1
7737,64,0,0,1,,1
7737,64,0,0,1,,1
7737,4,0,0,1,,1
7737,4,0,0,1,,1
7738,119,0,1500,1,,1
7739,115,0,0,1,,1
7739,64,0,0,1,,1
7739,196,0,0,1,,1
7739,196,0,0,1,,1
7739,204,0,0,1,,1
7740,50,0,600,1,,1
7741,211,0,650,1,,1
7742,64,0,1300,1,,1
7742,119,0,1500,1,,1
7743,101,0,600,1,,1
7744,203,0,1150,1,,1
7745,204,0,800,1,,1
7745,210,0,1750,1,,1
7745,50,0,600,1,,1
7745,203,0,1150,1,,1
7745,204,0,800,1,,1
7745,64,0,1300,1,,1
7745,64,0,1300,1,,1
7745,207,0,1000,1,,1
7745,50,0,600,1,,1
7745,223,0,950,1,,1
7745,223,0,950,1,,1
7746,204,0,0,1,,1
7746,204,0,0,1,,1
7747,203,0,1150,1,,1
7748,216,0,1600,1,,1
7749,220,0,850,1,,1
7750,223,0,950,1,,1
7750,223,0,950,1,,1
7750,203,0,1150,1,,1
7751,220,0,850,1,,1
7751,60,0,1000,1,,1
7751,101,0,600,1,,1
7752,119,0,1500,1,,1
7752,211,0,650,1,,1
7752,137,0,50,1,,1
7754,205,0,650,1,,1
7754,204,0,800,1,,1
7754,204,0,800,1,,1
7754,204,0,800,1,,1
7754,204,0,800,1,,1
7755,119,0,1500,1,,1
7755,207,0,1000,1,,1
7755,115,0,600,1,,1
7756,64,0,1300,1,,1
7757,214,0,1150,1,,1
7757,184,0,700,1,,1
7757,55,0,1700,1,,1
7757,64,0,1300,1,,1
7757,64,0,1300,1,,1
7757,184,0,700,1,,1
7757,119,0,1500,1,,1
7757,119,0,1500,1,,1
7757,220,0,850,1,,1
7757,221,0,600,1,,1
7757,205,0,650,1,,1
7757,64,0,1300,1,,1
7757,64,0,1300,1,,1
7757,64,0,1300,1,,1
7758,204,0,800,1,,1
7759,210,0,1750,1,,1
7759,203,0,1150,1,,1
7760,220,0,850,1,,1
7760,119,0,1500,1,,1
7761,55,0,1700,1,,1
7762,55,0,1700,1,,1
7762,101,0,600,1,,1
7763,216,0,1600,1,,1
7764,208,0,1150,1,,1
7764,203,0,1150,1,,1
7765,210,0,1750,1,,1
7765,204,0,800,1,,1
7766,119,0,1500,1,,1
7766,184,0,700,1,,1
7766,204,0,800,1,,1
7767,64,0,0,1,,1
7767,64,0,0,1,,1
7768,101,0,600,1,,1
7768,204,0,800,1,,1
7769,195,0,1600,1,,1
7770,210,0,1750,1,,1
7770,210,0,1750,1,,1
7771,206,0,950,1,,1
7772,4,0,0,1,,1
7772,4,0,0,1,,1
7773,64,0,1300,1,,1
7774,210,0,1750,1,,1
7776,55,0,1700,1,,1
7777,101,0,600,1,,1
7777,206,0,950,1,,1
7778,216,0,1600,1,,1
7779,205,0,650,1,,1
7780,205,0,650,1,,1
7780,205,0,650,1,,1
7781,208,0,1150,1,,1
7781,208,0,1150,1,,1
7782,64,0,1300,1,,1
7782,64,0,1300,1,,1
7782,196,0,1600,1,,1
7782,204,0,800,1,,1
7782,204,0,800,1,,1
7784,64,0,1300,1,,1
7784,64,0,1300,1,,1
7784,213,0,100,1,,1
7784,55,0,1700,1,,1
7784,137,0,50,1,,1
7785,223,0,950,1,,1
7786,204,0,800,1,,1
7786,216,0,1600,1,,1
7787,203,0,1150,1,,1
7787,55,0,1700,1,,1
7788,50,0,600,1,,1
7789,210,0,1750,1,,1
7789,210,0,1750,1,,1
7790,10,0,650,1,,1
7791,55,0,1700,1,,1
7791,101,0,600,1,,1
7791,210,0,1750,1,,1
7792,223,0,950,1,,1
7793,64,0,1300,1,,1
7794,205,0,650,1,,1
7795,50,0,600,1,,1
7795,204,0,800,1,,1
7796,205,0,650,1,,1
7797,48,0,600,1,,1
7797,203,0,1150,1,,1
7797,223,0,950,1,,1
7798,48,0,600,1,,1
7799,208,0,1150,1,,1
7800,64,0,0,1,,1
7800,64,0,0,1,,1
7800,64,0,0,1,,1
7800,205,0,0,1,,1
7800,205,0,0,1,,1
7800,205,0,0,1,,1
7800,210,0,0,1,,1
7800,210,0,0,1,,1
7801,196,0,1600,1,,1
7801,204,0,800,1,,1
7802,204,0,800,1,,1
7802,206,0,950,1,,1
7802,131,0,600,1,,1
7803,206,0,950,1,,1
7803,131,0,600,1,,1
7804,101,0,600,1,,1
7805,10,0,650,1,,1
7806,131,0,600,1,,1
7806,206,0,950,1,,1
7807,206,0,950,1,,1
7807,64,0,1300,1,,1
7808,101,0,600,1,,1
7808,216,0,1600,1,,1
7808,216,0,1600,1,,1
7808,210,0,1750,1,,1
7808,210,0,1750,1,,1
7808,210,0,1750,1,,1
7808,210,0,1750,1,,1
7809,64,0,1300,1,,1
7809,196,0,1600,1,,1
7810,206,0,950,1,,1
7811,205,0,650,1,,1
7812,204,0,0,1,,1
7812,204,0,0,1,,1
7812,204,0,0,1,,1
7813,210,0,1750,1,,1
7814,206,0,950,1,,1
7814,206,0,950,1,,1
7815,204,0,800,1,,1
7816,55,0,1700,1,,1
7816,55,0,1700,1,,1
7816,101,0,600,1,,1
7816,131,0,600,1,,1
7817,64,0,1300,1,,1
7818,205,0,650,1,,1
7818,217,0,1600,1,,1
7819,220,0,850,1,,1
7819,214,0,1150,1,,1
7820,64,0,0,1,,1
7820,64,0,0,1,,1
7821,115,0,600,1,,1
7822,203,0,1150,1,,1
7823,119,0,1500,1,,1
7823,119,0,1500,1,,1
7823,119,0,1500,1,,1
7823,210,0,1750,1,,1
7823,211,0,650,1,,1
7823,211,0,650,1,,1
7823,4,0,1150,1,,1
7824,50,0,600,1,,1
7825,55,0,1700,1,,1
7825,131,0,600,1,,1
7826,101,0,600,1,,1
7827,204,0,800,1,,1
7828,204,0,800,1,,1
7829,64,0,0,1,,1
7829,64,0,0,1,,1
7830,50,0,600,1,,1
7831,64,0,1300,1,,1
7832,64,0,1300,1,,1
7833,223,0,950,1,,1
7833,184,0,700,1,,1
7834,64,0,1300,1,,1
7834,203,0,1150,1,,1
7834,206,0,950,1,,1
7835,196,0,1600,1,,1
7836,205,0,650,1,,1
7837,64,0,1300,1,,1
7837,64,0,1300,1,,1
7838,55,0,1700,1,,1
7838,64,0,1300,1,,1
7839,64,0,1300,1,,1
7840,119,0,1500,1,,1
7841,4,0,1150,1,,1
7841,205,0,650,1,,1
7841,50,0,600,1,,1
7842,205,0,650,1,,1
7843,204,0,800,1,,1
7844,214,0,1150,1,,1
7844,195,0,1600,1,,1
7845,64,0,1300,1,,1
7846,64,0,1300,1,,1
7849,101,0,600,1,,1
7850,184,0,700,1,,1
7850,119,0,1500,1,,1
7851,64,0,1300,1,,1
7851,64,0,1300,1,,1
7851,217,0,1600,1,,1
7852,203,0,1150,1,,1
7853,203,0,1150,1,,1
7854,64,0,1300,1,,1
7854,50,0,600,1,,1
7855,64,0,1300,1,,1
7856,115,0,600,1,,1
7857,203,0,1150,1,,1
7857,64,0,1300,1,,1
7857,213,0,100,1,,1
7858,50,0,0,1,,1
7859,189,0,750,1,,1
7860,203,0,1150,1,,1
7861,203,0,1150,1,,1
7862,220,0,850,1,,1
7862,205,0,650,1,,1
7862,101,0,600,1,,1
7862,220,0,850,1,,1
7863,101,0,600,1,,1
7864,204,0,0,1,,1
7865,218,0,1600,1,,1
7865,119,0,1500,1,,1
7865,115,0,600,1,,1
7865,50,0,600,1,,1
7865,196,0,1600,1,,1
7865,210,0,1750,1,,1
7865,137,0,50,1,,1
7866,64,0,0,1,,1
7866,64,0,0,1,,1
7867,205,0,650,1,,1
7868,64,0,1300,1,,1
7869,48,0,600,1,,1
7870,64,0,1300,1,,1
7871,50,0,600,1,,1
7872,204,0,800,1,,1
7872,204,0,800,1,,1
7872,50,0,600,1,,1
7872,55,0,1700,1,,1
7872,196,0,1600,1,,1
7872,137,0,50,1,,1
7872,210,0,1750,1,,1
7873,64,0,1300,1,,1
7873,64,0,1300,1,,1
7873,213,0,100,1,,1
7873,213,0,100,1,,1
7874,119,0,1500,1,,1
7875,50,0,600,1,,1
7876,210,0,1750,1,,1
7876,4,0,1150,1,,1
7876,10,0,650,1,,1
7876,4,0,1150,1,,1
7876,4,0,1150,1,,1
7876,4,0,1150,1,,1
7876,4,0,1150,1,,1
7877,64,0,0,1,,1
7877,64,0,0,1,,1
7877,131,0,0,1,,1
7877,119,0,0,1,,1
7878,50,0,600,1,,1
7878,55,0,1700,1,,1
7878,208,0,1150,1,,1
7879,52,0,650,1,,1
7879,52,0,650,1,,1
7879,204,0,800,1,,1
7879,203,0,1150,1,,1
7880,205,0,650,1,,1
7881,210,0,1750,1,,1
7881,210,0,1750,1,,1
7881,210,0,1750,1,,1
7881,210,0,1750,1,,1
7882,48,0,600,1,,1
7882,50,0,600,1,,1
7882,184,0,700,1,,1
7883,204,0,800,1,,1
7883,50,0,600,1,,1
7884,10,0,650,1,,1
7884,119,0,1500,1,,1
7884,223,0,950,1,,1
7884,205,0,650,1,,1
7884,195,0,1600,1,,1
7885,210,0,1750,1,,1
7886,53,0,1500,1,,1
7886,64,0,1300,1,,1
7886,64,0,1300,1,,1
7886,64,0,1300,1,,1
7886,206,0,950,1,,1
7886,206,0,950,1,,1
7886,203,0,1150,1,,1
7886,210,0,1750,1,,1
7886,210,0,1750,1,,1
7886,210,0,1750,1,,1
7886,210,0,1750,1,,1
7886,210,0,1750,1,,1
7886,210,0,1750,1,,1
7887,203,0,1150,1,,1
7888,50,0,600,1,,1
7889,64,0,1300,1,,1
7890,64,0,0,1,,1
7890,64,0,0,1,,1
7891,203,0,1150,1,,1
7891,210,0,1750,1,,1
7891,203,0,1150,1,,1
7891,131,0,600,1,,1
7892,50,0,600,1,,1
7892,119,0,1500,1,,1
7893,184,0,700,1,,1
7894,119,0,1500,1,,1
7895,64,0,1300,1,,1
7896,220,0,850,1,,1
7897,64,0,1300,1,,1
7898,195,0,1600,1,,1
7898,205,0,650,1,,1
7899,101,0,600,1,,1
7900,206,0,950,1,,1
7900,206,0,950,1,,1
7901,204,0,0,1,,1
7901,204,0,0,1,,1
7901,196,0,0,1,,1
7901,50,0,0,1,,1
7902,204,0,800,1,,1
7903,64,0,0,1,,1
7903,64,0,0,1,,1
7903,64,0,0,1,,1
7903,64,0,0,1,,1
7903,115,0,0,1,,1
7904,205,0,650,1,,1
7906,50,0,600,1,,1
7906,64,0,1300,1,,1
7907,119,0,1500,1,,1
7908,204,0,800,1,,1
7908,208,0,1150,1,,1
7909,64,0,1300,1,,1
7909,50,0,600,1,,1
7910,55,0,1700,1,,1
7910,64,0,1300,1,,1
7910,50,0,600,1,,1
7911,55,0,1700,1,,1
7912,50,0,600,1,,1
7913,101,0,600,1,,1
7914,203,0,1150,1,,1
7914,196,0,1600,1,,1
7915,64,0,1300,1,,1
7916,64,0,1300,1,,1
7916,64,0,1300,1,,1
7917,214,0,1150,1,,1
7918,137,0,50,1,,1
7919,203,0,1150,1,,1
7919,195,0,1600,1,,1
7919,119,0,1500,1,,1
7920,64,0,0,1,,1
7920,204,0,0,1,,1
7920,204,0,0,1,,1
7920,204,0,0,1,,1
7920,204,0,0,1,,1
7920,204,0,0,1,,1
7920,204,0,0,1,,1
7920,203,0,0,1,,1
7921,196,0,1600,1,,1
7921,196,0,1600,1,,1
7922,50,0,600,1,,1
7922,205,0,650,1,,1
7923,203,0,1150,1,,1
7923,50,0,600,1,,1
7924,216,0,1600,1,,1
7925,203,0,1150,1,,1
7926,55,0,1700,1,,1
7926,203,0,1150,1,,1
7927,55,0,1700,1,,1
7927,50,0,600,1,,1
7928,64,0,1300,1,,1
7928,64,0,1300,1,,1
7929,64,0,1300,1,,1
7929,204,0,800,1,,1
7929,203,0,1150,1,,1
7930,64,0,1300,1,,1
7930,205,0,650,1,,1
7930,205,0,650,1,,1
7930,119,0,1500,1,,1
7930,119,0,1500,1,,1
7930,64,0,1300,1,,1
7930,205,0,650,1,,1
7930,50,0,600,1,,1
7931,55,0,1700,1,,1
7931,207,0,1000,1,,1
7931,50,0,600,1,,1
7932,10,0,650,1,,1
7933,217,0,1600,1,,1
7933,217,0,1600,1,,1
7933,50,0,600,1,,1
7934,55,0,0,1,,1
7934,55,0,0,1,,1
7934,203,0,0,1,,1
7934,204,0,0,1,,1
7934,204,0,0,1,,1
7934,210,0,0,1,,1
7934,210,0,0,1,,1
7934,205,0,0,1,,1
7935,64,0,0,1,,1
7935,64,0,0,1,,1
7936,205,0,650,1,,1
7936,196,0,1600,1,,1
7936,50,0,600,1,,1
7937,184,0,700,1,,1
7937,204,0,800,1,,1
7937,204,0,800,1,,1
7937,64,0,1300,1,,1
7938,64,0,1300,1,,1
7938,213,0,100,1,,1
7939,210,0,1750,1,,1
7940,64,0,1300,1,,1
7940,64,0,1300,1,,1
7941,50,0,600,1,,1
7941,205,0,650,1,,1
7942,203,0,1150,1,,1
7943,64,0,0,1,,1
