IdValeSalida,NoConsecutivo,Fecha,Destino,Inventariada,Nota,Exportada,Periodo,DiezPorciento,año
223,223,"08/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
224,224,"08/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
225,225,"08/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
226,226,"08/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
227,227,"08/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
228,228,"08/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
229,229,"08/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
230,230,"08/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
231,231,"08/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
232,232,"08/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
233,233,"08/09/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
234,234,"08/09/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
235,235,"08/09/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
236,236,"08/09/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
237,237,"08/09/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
238,238,"08/10/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
239,239,"08/10/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
240,240,"08/10/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
241,241,"08/10/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
242,242,"08/10/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
243,243,"08/10/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
244,244,"08/11/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
245,245,"08/11/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
246,246,"08/11/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
247,247,"08/11/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
248,248,"08/11/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
249,249,"08/11/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
250,250,"08/12/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
251,251,"08/12/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
252,252,"08/12/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
253,253,"08/15/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
254,254,"08/15/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
255,255,"08/15/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
256,256,"08/15/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
257,257,"08/15/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
258,258,"08/16/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
259,259,"08/17/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
260,260,"08/18/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
261,261,"08/18/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
262,262,"08/18/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
263,263,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
264,264,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
265,265,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
266,266,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
267,267,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
268,268,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
269,269,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
270,270,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
271,271,"08/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
272,272,"08/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
273,273,"08/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
274,274,"08/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
275,275,"08/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
276,276,"08/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
277,277,"08/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
278,278,"08/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
279,279,"08/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
280,280,"08/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
281,281,"08/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
282,281,"08/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
283,281,"08/24/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
284,281,"08/24/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
285,281,"08/24/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
286,281,"08/24/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
287,281,"08/25/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
288,281,"08/25/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
289,281,"08/25/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
290,281,"08/25/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
291,281,"08/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
292,281,"08/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
293,281,"08/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
294,281,"08/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
295,281,"08/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
296,281,"08/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
297,281,"08/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
298,281,"08/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
299,281,"08/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
300,281,"08/31/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
301,281,"08/31/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
302,281,"08/31/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
303,281,"08/31/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
304,281,"08/31/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
305,281,"08/31/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"8/2023",0,2023
306,281,"09/01/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
307,281,"09/01/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
308,281,"09/01/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
309,281,"09/02/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
310,281,"09/02/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
311,281,"09/02/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
312,281,"09/02/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
313,281,"09/02/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
314,281,"09/02/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
315,281,"09/02/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
316,281,"09/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
317,281,"09/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
318,281,"09/05/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
319,281,"09/06/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
320,281,"09/06/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
321,281,"09/06/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
322,281,"09/06/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
323,281,"09/07/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
324,281,"09/07/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
325,281,"09/07/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
326,281,"09/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
327,281,"09/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
328,281,"09/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
329,281,"09/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
330,281,"09/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
331,281,"09/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
332,281,"09/08/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
333,281,"09/12/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
334,281,"09/13/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
335,281,"09/13/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
336,281,"09/13/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
337,281,"09/13/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
338,281,"09/13/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
339,281,"09/13/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
340,281,"09/14/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
341,281,"09/14/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
342,281,"09/14/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
343,281,"09/15/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
344,281,"09/15/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
345,281,"09/16/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
346,281,"09/16/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
347,281,"09/19/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
348,281,"09/20/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
349,281,"09/20/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
350,281,"09/20/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
351,281,"09/21/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
352,281,"09/21/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
353,281,"09/21/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
354,281,"09/22/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
355,281,"09/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
356,281,"09/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
357,281,"09/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
358,281,"09/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
359,281,"09/23/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
360,281,"09/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
361,281,"09/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
362,281,"09/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
363,281,"09/26/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
364,281,"09/27/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
365,281,"09/27/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
366,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
367,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
368,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
369,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
370,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
371,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
372,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
373,281,"09/29/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
374,281,"09/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
375,281,"09/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
376,281,"09/30/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"9/2023",0,2023
377,281,"10/03/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"10/2023",0,2023
378,281,"10/03/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"10/2023",0,2023
379,281,"10/03/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"10/2023",0,2023
380,281,"10/03/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"10/2023",0,2023
381,281,"10/04/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"10/2023",0,2023
382,281,"10/04/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"10/2023",0,2023
383,281,"10/04/23 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"10/2023",0,2023
